# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
# metadata,fps: 1,"exported_by: ""dive:typescript""","exported_time: ""12/13/2021, 8:53:38 AM"""
18,Produce_01680.jpg,14,1238,269.5,1357,390,1,-1,urchin,1
18,Produce_01800.jpg,15,1238,276.25,1357,392.5,1,-1,urchin,1
18,Produce_01920.jpg,16,1238,283,1357,395,1,-1,urchin,1
18,Produce_02040.jpg,17,1238,274,1358,397,1,-1,urchin,1
18,Produce_02160.jpg,18,1238.4285714285713,275.57142857142856,1358.4285714285713,398.5714285714286,1,-1,urchin,1
18,Produce_02280.jpg,19,1238.857142857143,277.14285714285717,1358.857142857143,400.1428571428571,1,-1,urchin,1
18,Produce_02400.jpg,20,1239.2857142857142,278.71428571428567,1359.2857142857142,401.71428571428567,1,-1,urchin,1
18,Produce_02520.jpg,21,1239.7142857142858,280.2857142857143,1359.7142857142858,403.28571428571433,1,-1,urchin,1
18,Produce_02640.jpg,22,1240.142857142857,281.8571428571429,1360.142857142857,404.8571428571429,1,-1,urchin,1
18,Produce_02760.jpg,23,1240.5714285714284,283.42857142857144,1360.5714285714284,406.42857142857144,1,-1,urchin,1
18,Produce_02880.jpg,24,1241,285,1361,408,1,-1,urchin,1
18,Produce_03000.jpg,25,1239.1666666666667,287.1666666666667,1359.1666666666667,410.16666666666663,1,-1,urchin,1
18,Produce_03120.jpg,26,1237.3333333333335,289.33333333333337,1357.3333333333335,412.33333333333337,1,-1,urchin,1
18,Produce_03240.jpg,27,1235.5,291.5,1355.5,414.5,1,-1,urchin,1
18,Produce_03360.jpg,28,1233.6666666666667,293.6666666666667,1353.6666666666667,416.66666666666663,1,-1,urchin,1
18,Produce_03480.jpg,29,1231.8333333333333,295.8333333333333,1351.8333333333333,418.83333333333337,1,-1,urchin,1
18,Produce_03600.jpg,30,1230,298,1350,421,1,-1,urchin,1
18,Produce_03720.jpg,31,1228.8571428571431,302.2857142857143,1348.8571428571431,424.28571428571433,1,-1,urchin,1
18,Produce_03840.jpg,32,1227.7142857142858,306.57142857142856,1347.7142857142858,427.57142857142856,1,-1,urchin,1
18,Produce_03960.jpg,33,1226.5714285714284,310.85714285714283,1346.5714285714284,430.85714285714283,1,-1,urchin,1
18,Produce_04080.jpg,34,1225.4285714285716,315.1428571428571,1345.4285714285716,434.1428571428571,1,-1,urchin,1
18,Produce_04200.jpg,35,1224.2857142857142,319.42857142857144,1344.2857142857142,437.42857142857144,1,-1,urchin,1
18,Produce_04320.jpg,36,1223.142857142857,323.71428571428567,1343.142857142857,440.7142857142857,1,-1,urchin,1
18,Produce_04440.jpg,37,1222,328,1342,444,1,-1,urchin,1
18,Produce_04560.jpg,38,1220.8999999999999,330.5,1340.8999999999999,447.20000000000005,1,-1,urchin,1
18,Produce_04680.jpg,39,1219.8,333.00000000000006,1339.8000000000002,450.40000000000003,1,-1,urchin,1
18,Produce_04800.jpg,40,1218.7,335.5,1338.7,453.5999999999999,1,-1,urchin,1
18,Produce_04920.jpg,41,1217.6,338,1337.6,456.79999999999995,1,-1,urchin,1
18,Produce_05040.jpg,42,1216.5,340.5,1336.5,460,1,-1,urchin,1
18,Produce_05160.jpg,43,1215.4,343,1335.4,463.2,1,-1,urchin,1
18,Produce_05280.jpg,44,1214.3,345.5,1334.3,466.4,1,-1,urchin,1
18,Produce_05400.jpg,45,1213.2,348,1333.1999999999998,469.6,1,-1,urchin,1
18,Produce_05520.jpg,46,1212.1000000000001,350.5,1332.1000000000001,472.8,1,-1,urchin,1
18,Produce_05640.jpg,47,1211,353,1331,476,1,-1,urchin,1
18,Produce_05760.jpg,48,1211.6000000000001,356.40000000000003,1331.6,479.40000000000003,1,-1,urchin,1
18,Produce_05880.jpg,49,1212.2,359.79999999999995,1332.2,482.79999999999995,1,-1,urchin,1
18,Produce_06000.jpg,50,1212.8,363.20000000000005,1332.8,486.20000000000005,1,-1,urchin,1
18,Produce_06120.jpg,51,1213.4,366.59999999999997,1333.4,489.6,1,-1,urchin,1
18,Produce_06240.jpg,52,1214,370,1334,493,1,-1,urchin,1
18,Produce_06360.jpg,53,1212,378.5,1332,501.5,1,-1,urchin,1
18,Produce_06480.jpg,54,1210,387,1330,510,1,-1,urchin,1
18,Produce_06600.jpg,55,1211,384.5,1331,507.5,1,-1,urchin,1
18,Produce_06720.jpg,56,1212,382,1332,505,1,-1,urchin,1
18,Produce_06840.jpg,57,1212.4,385,1332.4,508,1,-1,urchin,1
18,Produce_06960.jpg,58,1212.8,388,1332.8,511,1,-1,urchin,1
18,Produce_07080.jpg,59,1213.2,391,1333.2,514,1,-1,urchin,1
18,Produce_07200.jpg,60,1213.6,394,1333.6,517,1,-1,urchin,1
18,Produce_07320.jpg,61,1214,397,1334,520,1,-1,urchin,1
18,Produce_07440.jpg,62,1214,399.6666666666667,1334,522.6666666666667,1,-1,urchin,1
18,Produce_07560.jpg,63,1214,402.33333333333337,1334,525.3333333333334,1,-1,urchin,1
18,Produce_07680.jpg,64,1214,405,1334,528,1,-1,urchin,1
18,Produce_07800.jpg,65,1212.75,405.5,1332.75,528.5,1,-1,urchin,1
18,Produce_07920.jpg,66,1211.5,406,1331.5,529,1,-1,urchin,1
18,Produce_08040.jpg,67,1210.25,406.5,1330.25,529.5,1,-1,urchin,1
18,Produce_08160.jpg,68,1209,407,1329,530,1,-1,urchin,1
18,Produce_08280.jpg,69,1212,409,1332,532,1,-1,urchin,1
18,Produce_08400.jpg,70,1213.5,410.5,1333.5,533.5,1,-1,urchin,1
18,Produce_08520.jpg,71,1215,412,1335,535,1,-1,urchin,1
18,Produce_08640.jpg,72,1215.375,412.125,1335.375,535.125,1,-1,urchin,1
18,Produce_08760.jpg,73,1215.75,412.25,1335.75,535.25,1,-1,urchin,1
18,Produce_08880.jpg,74,1216.125,412.375,1336.125,535.375,1,-1,urchin,1
18,Produce_09000.jpg,75,1216.5,412.5,1336.5,535.5,1,-1,urchin,1
18,Produce_09120.jpg,76,1216.875,412.625,1336.875,535.625,1,-1,urchin,1
18,Produce_09240.jpg,77,1217.25,412.75,1337.25,535.75,1,-1,urchin,1
18,Produce_09360.jpg,78,1217.625,412.875,1337.625,535.875,1,-1,urchin,1
18,Produce_09480.jpg,79,1218,413,1338,536,1,-1,urchin,1
18,Produce_09600.jpg,80,1217.8000000000002,413.00000000000006,1337.8000000000002,536,1,-1,urchin,1
18,Produce_09720.jpg,81,1217.6,413,1337.6,536,1,-1,urchin,1
18,Produce_09840.jpg,82,1217.4,413,1337.4,536,1,-1,urchin,1
18,Produce_09960.jpg,83,1217.2,413,1337.2,536,1,-1,urchin,1
18,Produce_10080.jpg,84,1217,413,1337,536,1,-1,urchin,1
18,Produce_10200.jpg,85,1215,411,1335,534,1,-1,urchin,1
19,Produce_04920.jpg,41,1618,154,1715,256,1,-1,covered_urchin,1
19,Produce_05040.jpg,42,1613.3333333333335,154.66666666666669,1710.3333333333335,256.6666666666667,1,-1,covered_urchin,1
19,Produce_05160.jpg,43,1608.6666666666665,155.33333333333334,1705.6666666666667,257.33333333333337,1,-1,covered_urchin,1
19,Produce_05280.jpg,44,1604,156,1701,258,1,-1,covered_urchin,1
19,Produce_05400.jpg,45,1594.25,155.75,1691.25,257.75,1,-1,covered_urchin,1
19,Produce_05520.jpg,46,1584.5,155.5,1681.5,257.5,1,-1,covered_urchin,1
19,Produce_05640.jpg,47,1574.75,155.25,1671.75,257.25,1,-1,covered_urchin,1
19,Produce_05760.jpg,48,1565,155,1662,257,1,-1,covered_urchin,1
19,Produce_05880.jpg,49,1563,153,1660,255,1,-1,covered_urchin,1
19,Produce_06000.jpg,50,1559,157,1656,259,1,-1,covered_urchin,1
19,Produce_06120.jpg,51,1555,161,1652,263,1,-1,covered_urchin,1
19,Produce_06240.jpg,52,1550,162,1647,264,1,-1,covered_urchin,1
19,Produce_06360.jpg,53,1542,173,1639,275,1,-1,covered_urchin,1
19,Produce_06480.jpg,54,1534,184,1631,286,1,-1,covered_urchin,1
19,Produce_06600.jpg,55,1534,175,1631,277,1,-1,covered_urchin,1
19,Produce_06720.jpg,56,1529.4,178,1626.4,280,1,-1,covered_urchin,1
19,Produce_06840.jpg,57,1524.8,181,1621.8,283,1,-1,covered_urchin,1
19,Produce_06960.jpg,58,1520.2,184,1617.2,286,1,-1,covered_urchin,1
19,Produce_07080.jpg,59,1515.6,187,1612.6,289,1,-1,covered_urchin,1
19,Produce_07200.jpg,60,1511,190,1608,292,1,-1,covered_urchin,1
19,Produce_07320.jpg,61,1510.5,193.5,1607.5,295.5,1,-1,covered_urchin,1
19,Produce_07440.jpg,62,1510,197,1607,299,1,-1,covered_urchin,1
19,Produce_07560.jpg,63,1509.3333333333335,199,1606.3333333333335,301,1,-1,covered_urchin,1
19,Produce_07680.jpg,64,1508.6666666666667,201,1605.6666666666667,303,1,-1,covered_urchin,1
19,Produce_07800.jpg,65,1508,203,1605,305,1,-1,covered_urchin,1
19,Produce_07920.jpg,66,1507.3333333333335,205,1604.3333333333333,307,1,-1,covered_urchin,1
19,Produce_08040.jpg,67,1506.6666666666665,207,1603.6666666666667,309,1,-1,covered_urchin,1
19,Produce_08160.jpg,68,1506,209,1603,311,1,-1,covered_urchin,1
19,Produce_08280.jpg,69,1505,209.5,1602,311.5,1,-1,covered_urchin,1
19,Produce_08400.jpg,70,1504,210,1601,312,1,-1,covered_urchin,1
19,Produce_08520.jpg,71,1503,210.5,1600,312.5,1,-1,covered_urchin,1
19,Produce_08640.jpg,72,1502,211,1599,313,1,-1,covered_urchin,1
19,Produce_08760.jpg,73,1502,210.66666666666669,1599.0000000000002,312.6666666666667,1,-1,covered_urchin,1
19,Produce_08880.jpg,74,1502,210.33333333333334,1599,312.33333333333337,1,-1,covered_urchin,1
19,Produce_09000.jpg,75,1502,210,1599,312,1,-1,covered_urchin,1
19,Produce_09120.jpg,76,1503.25,209.75,1600.25,311.75,1,-1,covered_urchin,1
19,Produce_09240.jpg,77,1504.5,209.5,1601.5,311.5,1,-1,covered_urchin,1
19,Produce_09360.jpg,78,1505.75,209.25,1602.75,311.25,1,-1,covered_urchin,1
19,Produce_09480.jpg,79,1507,209,1604,311,1,-1,covered_urchin,1
19,Produce_09600.jpg,80,1506.8000000000002,208.40000000000003,1603.8000000000002,310.40000000000003,1,-1,covered_urchin,1
19,Produce_09720.jpg,81,1506.6,207.8,1603.6,309.8,1,-1,covered_urchin,1
19,Produce_09840.jpg,82,1506.4,207.2,1603.4,309.2,1,-1,covered_urchin,1
19,Produce_09960.jpg,83,1506.1999999999998,206.6,1603.2,308.6,1,-1,covered_urchin,1
19,Produce_10080.jpg,84,1506,206,1603,308,1,-1,covered_urchin,1
19,Produce_10200.jpg,85,1508,195,1605,297,1,-1,covered_urchin,1
20,Produce_00000.jpg,0,1687,62,1779,160,1,-1,urchin,1
20,Produce_00120.jpg,1,1689,63,1781,161,1,-1,urchin,1
20,Produce_00240.jpg,2,1689.4,60.60000000000001,1781.4,158.60000000000002,1,-1,urchin,1
20,Produce_00360.jpg,3,1689.8000000000002,58.2,1781.8,156.2,1,-1,urchin,1
20,Produce_00480.jpg,4,1690.1999999999998,55.8,1782.2,153.8,1,-1,urchin,1
20,Produce_00600.jpg,5,1690.6000000000001,53.400000000000006,1782.6,151.4,1,-1,urchin,1
20,Produce_00720.jpg,6,1691,51,1783,149,1,-1,urchin,1
20,Produce_00840.jpg,7,1691.857142857143,50.85714285714286,1783.8571428571431,148.85714285714286,1,-1,urchin,1
20,Produce_00960.jpg,8,1692.7142857142858,50.714285714285715,1784.7142857142858,148.71428571428572,1,-1,urchin,1
20,Produce_01080.jpg,9,1693.5714285714284,50.57142857142857,1785.5714285714284,148.57142857142856,1,-1,urchin,1
20,Produce_01200.jpg,10,1694.4285714285716,50.42857142857143,1786.4285714285716,148.42857142857144,1,-1,urchin,1
20,Produce_01320.jpg,11,1695.2857142857142,50.285714285714285,1787.2857142857142,148.28571428571428,1,-1,urchin,1
20,Produce_01440.jpg,12,1696.142857142857,50.14285714285714,1788.142857142857,148.14285714285714,1,-1,urchin,1
20,Produce_01560.jpg,13,1697,50,1789,148,1,-1,urchin,1
20,Produce_01680.jpg,14,1696.6000000000001,53,1788.6000000000001,151,1,-1,urchin,1
20,Produce_01800.jpg,15,1696.1999999999998,56,1788.1999999999998,154,1,-1,urchin,1
20,Produce_01920.jpg,16,1695.8000000000002,59,1787.8000000000002,157,1,-1,urchin,1
20,Produce_02040.jpg,17,1695.3999999999999,62,1787.4,160,1,-1,urchin,1
20,Produce_02160.jpg,18,1695,65,1787,163,1,-1,urchin,1
20,Produce_02280.jpg,19,1686.666666666667,80.33333333333334,1778.6666666666667,178.33333333333334,1,-1,urchin,1
20,Produce_02400.jpg,20,1678.3333333333335,95.66666666666667,1770.3333333333333,193.66666666666666,1,-1,urchin,1
20,Produce_02520.jpg,21,1670,111,1762,209,1,-1,urchin,1
20,Produce_02640.jpg,22,1668.5,115,1760.5,213,1,-1,urchin,1
20,Produce_02760.jpg,23,1667,119,1759,217,1,-1,urchin,1
20,Produce_02880.jpg,24,1666.5,121.33333333333334,1758.5,219.33333333333334,1,-1,urchin,1
20,Produce_03000.jpg,25,1666,123.66666666666667,1758,221.66666666666669,1,-1,urchin,1
20,Produce_03120.jpg,26,1665.5,126,1757.5,224,1,-1,urchin,1
20,Produce_03240.jpg,27,1665,128.33333333333331,1757,226.33333333333334,1,-1,urchin,1
20,Produce_03360.jpg,28,1664.5,130.66666666666669,1756.5,228.66666666666666,1,-1,urchin,1
20,Produce_03480.jpg,29,1664,133,1756,231,1,-1,urchin,1
20,Produce_03600.jpg,30,1664,135.60000000000002,1756.0000000000002,233.60000000000002,1,-1,urchin,1
20,Produce_03720.jpg,31,1664,138.2,1756,236.2,1,-1,urchin,1
20,Produce_03840.jpg,32,1664,140.8,1756,238.8,1,-1,urchin,1
20,Produce_03960.jpg,33,1664,143.4,1756,241.4,1,-1,urchin,1
20,Produce_04080.jpg,34,1664,146,1756,244,1,-1,urchin,1
20,Produce_04200.jpg,35,1659,143,1757,241,1,-1,urchin,1
20,Produce_04320.jpg,36,1651,141,1747,239,1,-1,urchin,1
20,Produce_04440.jpg,37,1642.6666666666667,145.33333333333334,1737.3333333333335,243.33333333333334,1,-1,urchin,1
20,Produce_04560.jpg,38,1634.3333333333335,149.66666666666666,1727.6666666666665,247.66666666666669,1,-1,urchin,1
20,Produce_04680.jpg,39,1626,154,1718,252,1,-1,urchin,1
20,Produce_04800.jpg,40,1621,155,1714,258,1,-1,urchin,1
21,Produce_00000.jpg,0,1528,124,1601,204,1,-1,urchin,1
21,Produce_00120.jpg,1,1524,117,1597,197,1,-1,urchin,1
21,Produce_00240.jpg,2,1520,110,1593,190,1,-1,urchin,1
21,Produce_00360.jpg,3,1515.6666666666667,109.33333333333334,1588.666666666667,189.33333333333334,1,-1,urchin,1
21,Produce_00480.jpg,4,1511.3333333333335,108.66666666666667,1584.3333333333335,188.66666666666669,1,-1,urchin,1
21,Produce_00600.jpg,5,1507,108,1580,188,1,-1,urchin,1
21,Produce_00720.jpg,6,1505,109.66666666666669,1578,189.66666666666669,1,-1,urchin,1
21,Produce_00840.jpg,7,1503,111.33333333333334,1576,191.33333333333331,1,-1,urchin,1
21,Produce_00960.jpg,8,1501,113,1574,193,1,-1,urchin,1
21,Produce_01080.jpg,9,1494.3333333333335,116,1567.3333333333335,196,1,-1,urchin,1
21,Produce_01200.jpg,10,1487.6666666666665,119,1560.6666666666667,199,1,-1,urchin,1
21,Produce_01320.jpg,11,1481,122,1554,202,1,-1,urchin,1
21,Produce_01440.jpg,12,1479,121.85714285714286,1552,201.8571428571429,1,-1,urchin,1
21,Produce_01560.jpg,13,1477,121.71428571428571,1550,201.7142857142857,1,-1,urchin,1
21,Produce_01680.jpg,14,1475,121.57142857142856,1548,201.57142857142856,1,-1,urchin,1
21,Produce_01800.jpg,15,1473,121.42857142857143,1546,201.42857142857144,1,-1,urchin,1
21,Produce_01920.jpg,16,1471,121.28571428571428,1544,201.28571428571428,1,-1,urchin,1
21,Produce_02040.jpg,17,1469,121.14285714285714,1542,201.14285714285714,1,-1,urchin,1
21,Produce_02160.jpg,18,1467,121,1540,201,1,-1,urchin,1
21,Produce_02280.jpg,19,1461.2000000000003,120.80000000000001,1534.2,200.8,1,-1,urchin,1
21,Produce_02400.jpg,20,1455.4,120.6,1528.4,200.6,1,-1,urchin,1
21,Produce_02520.jpg,21,1449.6,120.4,1522.6,200.4,1,-1,urchin,1
21,Produce_02640.jpg,22,1443.8,120.19999999999999,1516.8,200.2,1,-1,urchin,1
21,Produce_02760.jpg,23,1438,120,1511,200,1,-1,urchin,1
21,Produce_02880.jpg,24,1433.5,117.5,1506.5,197.5,1,-1,urchin,1
21,Produce_03000.jpg,25,1429,115,1502,195,1,-1,urchin,1
21,Produce_03120.jpg,26,1427,114,1500,194,1,-1,urchin,1
21,Produce_03240.jpg,27,1425,113,1498,193,1,-1,urchin,1
21,Produce_03360.jpg,28,1428,108,1501,188,1,-1,urchin,1
21,Produce_03480.jpg,29,1422,105.00000000000001,1495,185,1,-1,urchin,1
21,Produce_03600.jpg,30,1416,102,1489,182,1,-1,urchin,1
21,Produce_03720.jpg,31,1410,99,1483,179,1,-1,urchin,1
21,Produce_03840.jpg,32,1406.5,100,1479.5,180,1,-1,urchin,1
21,Produce_03960.jpg,33,1403,101,1476,181,1,-1,urchin,1
21,Produce_04080.jpg,34,1403.5,101.75,1476.5,181.75,1,-1,urchin,1
21,Produce_04200.jpg,35,1404,102.5,1477,182.5,1,-1,urchin,1
21,Produce_04320.jpg,36,1404.5,103.25,1477.5,183.25,1,-1,urchin,1
21,Produce_04440.jpg,37,1405,104,1478,184,1,-1,urchin,1
21,Produce_04560.jpg,38,1405.3333333333335,107,1478.3333333333335,187,1,-1,urchin,1
21,Produce_04680.jpg,39,1405.6666666666665,110,1478.6666666666667,190,1,-1,urchin,1
21,Produce_04800.jpg,40,1406,113,1479,193,1,-1,urchin,1
21,Produce_04920.jpg,41,1404.6666666666667,114.33333333333334,1477.6666666666667,194.33333333333334,1,-1,urchin,1
21,Produce_05040.jpg,42,1403.3333333333335,115.66666666666667,1476.3333333333333,195.66666666666666,1,-1,urchin,1
21,Produce_05160.jpg,43,1402,117,1475,197,1,-1,urchin,1
21,Produce_05280.jpg,44,1404,116,1477,196,1,-1,urchin,1
21,Produce_05400.jpg,45,1406,115,1479,195,1,-1,urchin,1
21,Produce_05520.jpg,46,1402.5,113.5,1475.5,193.5,1,-1,urchin,1
21,Produce_05640.jpg,47,1399,112,1472,192,1,-1,urchin,1
21,Produce_05760.jpg,48,1395,105,1468,185,1,-1,urchin,1
21,Produce_05880.jpg,49,1391,98,1464,178,1,-1,urchin,1
21,Produce_06000.jpg,50,1399,101,1472,181,1,-1,urchin,1
21,Produce_06120.jpg,51,1399,109,1472,189,1,-1,urchin,1
21,Produce_06240.jpg,52,1399,117,1472,197,1,-1,urchin,1
21,Produce_06360.jpg,53,1397.5,130,1470.5,210,1,-1,urchin,1
21,Produce_06480.jpg,54,1396,143,1469,223,1,-1,urchin,1
21,Produce_06600.jpg,55,1399,138,1472,218,1,-1,urchin,1
21,Produce_06720.jpg,56,1398,145,1471,225,1,-1,urchin,1
21,Produce_06840.jpg,57,1400,154,1473,234,1,-1,urchin,1
21,Produce_06960.jpg,58,1402,151,1475,231,1,-1,urchin,1
21,Produce_07080.jpg,59,1402,147,1475,227,1,-1,urchin,1
21,Produce_07200.jpg,60,1400,161,1473,241,1,-1,urchin,1
21,Produce_07320.jpg,61,1398,165.33333333333334,1471,245.33333333333334,1,-1,urchin,1
21,Produce_07440.jpg,62,1396,169.66666666666669,1469,249.66666666666666,1,-1,urchin,1
21,Produce_07560.jpg,63,1394,174,1467,254,1,-1,urchin,1
21,Produce_07680.jpg,64,1391.25,177.5,1464.25,257.5,1,-1,urchin,1
21,Produce_07800.jpg,65,1388.5,181,1461.5,261,1,-1,urchin,1
21,Produce_07920.jpg,66,1385.75,184.5,1458.75,264.5,1,-1,urchin,1
21,Produce_08040.jpg,67,1383,188,1456,268,1,-1,urchin,1
21,Produce_08160.jpg,68,1383,194.5,1456,274.5,1,-1,urchin,1
21,Produce_08280.jpg,69,1383,201,1456,281,1,-1,urchin,1
21,Produce_08400.jpg,70,1382.3333333333335,205.00000000000003,1455.3333333333335,285,1,-1,urchin,1
21,Produce_08520.jpg,71,1381.6666666666667,209,1454.6666666666665,289,1,-1,urchin,1
21,Produce_08640.jpg,72,1381,213,1454,293,1,-1,urchin,1
21,Produce_08760.jpg,73,1382,217.33333333333337,1455,297.33333333333337,1,-1,urchin,1
21,Produce_08880.jpg,74,1383,221.66666666666669,1456,301.6666666666667,1,-1,urchin,1
21,Produce_09000.jpg,75,1384,226,1457,306,1,-1,urchin,1
21,Produce_09120.jpg,76,1384.3333333333335,225.33333333333334,1457.3333333333335,305.33333333333337,1,-1,urchin,1
21,Produce_09240.jpg,77,1384.6666666666665,224.66666666666666,1457.6666666666667,304.6666666666667,1,-1,urchin,1
21,Produce_09360.jpg,78,1385,224,1458,304,1,-1,urchin,1
21,Produce_09480.jpg,79,1385,222,1458,302,1,-1,urchin,1
21,Produce_09600.jpg,80,1385,220,1458,300,1,-1,urchin,1
21,Produce_09720.jpg,81,1385,218,1458,298,1,-1,urchin,1
21,Produce_09840.jpg,82,1385.5,220.5,1458.5,300.5,1,-1,urchin,1
21,Produce_09960.jpg,83,1386,223,1459,303,1,-1,urchin,1
21,Produce_10080.jpg,84,1386,223,1459,303,1,-1,urchin,1
21,Produce_10200.jpg,85,1386,223,1459,303,1,-1,urchin,1
22,Produce_00000.jpg,0,1402,647,1511,751,1,-1,urchin,1
22,Produce_00120.jpg,1,1401.8181818181818,647,1511,751,1,-1,urchin,1
22,Produce_00240.jpg,2,1401.6363636363635,647,1511,751,1,-1,urchin,1
22,Produce_00360.jpg,3,1401.4545454545455,647,1511,751,1,-1,urchin,1
22,Produce_00480.jpg,4,1401.2727272727273,647,1511,751,1,-1,urchin,1
22,Produce_00600.jpg,5,1401.090909090909,647,1511,751,1,-1,urchin,1
22,Produce_00720.jpg,6,1400.909090909091,647,1511,751,1,-1,urchin,1
22,Produce_00840.jpg,7,1400.7272727272727,647,1511,751,1,-1,urchin,1
22,Produce_00960.jpg,8,1400.5454545454545,647,1511,751,1,-1,urchin,1
22,Produce_01080.jpg,9,1400.3636363636363,647,1511,751,1,-1,urchin,1
22,Produce_01200.jpg,10,1400.1818181818182,647,1511,751,1,-1,urchin,1
22,Produce_01320.jpg,11,1400,647,1511,751,1,-1,urchin,1
22,Produce_01440.jpg,12,1400,647,1511,751,1,-1,urchin,1
22,Produce_01560.jpg,13,1400,647,1511,751,1,-1,urchin,1
22,Produce_01680.jpg,14,1400,647,1511,751,1,-1,urchin,1
22,Produce_01800.jpg,15,1400,647,1511,751,1,-1,urchin,1
22,Produce_01920.jpg,16,1400,647,1511,751,1,-1,urchin,1
22,Produce_02040.jpg,17,1400,647,1511,751,1,-1,urchin,1
22,Produce_02160.jpg,18,1400,647,1511,751,1,-1,urchin,1
22,Produce_02280.jpg,19,1400,647,1511,751,1,-1,urchin,1
22,Produce_02400.jpg,20,1400,647,1511,751,1,-1,urchin,1
22,Produce_02520.jpg,21,1399.9999999999998,647,1511,751,1,-1,urchin,1
22,Produce_02640.jpg,22,1400,647,1511,751,1,-1,urchin,1
22,Produce_02760.jpg,23,1400,647,1511,751,1,-1,urchin,1
22,Produce_02880.jpg,24,1400,647,1511,751,1,-1,urchin,1
22,Produce_03000.jpg,25,1400,647,1511,751,1,-1,urchin,1
22,Produce_03120.jpg,26,1400,647,1511,751,1,-1,urchin,1
22,Produce_03240.jpg,27,1400,647,1511,751,1,-1,urchin,1
22,Produce_03360.jpg,28,1400,647,1511,751,1,-1,urchin,1
22,Produce_03480.jpg,29,1400,647,1511,751,1,-1,urchin,1
22,Produce_03600.jpg,30,1400,647,1511,751,1,-1,urchin,1
22,Produce_03720.jpg,31,1399.3333333333333,647,1510.3333333333333,751,1,-1,urchin,1
22,Produce_03840.jpg,32,1398.6666666666667,647,1509.6666666666665,751,1,-1,urchin,1
22,Produce_03960.jpg,33,1398,647,1509,751,1,-1,urchin,1
22,Produce_04080.jpg,34,1397.3333333333335,647,1508.3333333333333,751,1,-1,urchin,1
22,Produce_04200.jpg,35,1396.6666666666665,647,1507.6666666666667,751,1,-1,urchin,1
22,Produce_04320.jpg,36,1396,647,1507,751,1,-1,urchin,1
22,Produce_04440.jpg,37,1395.3333333333333,647,1506.3333333333335,751,1,-1,urchin,1
22,Produce_04560.jpg,38,1394.6666666666667,647,1505.6666666666665,751,1,-1,urchin,1
22,Produce_04680.jpg,39,1394,647,1505,751,1,-1,urchin,1
22,Produce_04800.jpg,40,1394.2,648.4000000000001,1505.2,752.4000000000001,1,-1,urchin,1
22,Produce_04920.jpg,41,1394.4,649.8,1505.4,753.8,1,-1,urchin,1
22,Produce_05040.jpg,42,1394.6,651.2,1505.6,755.2,1,-1,urchin,1
22,Produce_05160.jpg,43,1394.8,652.6,1505.8,756.5999999999999,1,-1,urchin,1
22,Produce_05280.jpg,44,1395,654,1506,758,1,-1,urchin,1
22,Produce_05400.jpg,45,1395,654.2,1506,758.2,1,-1,urchin,1
22,Produce_05520.jpg,46,1395,654.4,1506,758.4000000000001,1,-1,urchin,1
22,Produce_05640.jpg,47,1395,654.6,1506,758.5999999999999,1,-1,urchin,1
22,Produce_05760.jpg,48,1395,654.8,1506,758.8,1,-1,urchin,1
22,Produce_05880.jpg,49,1395,655,1506,759,1,-1,urchin,1
22,Produce_06000.jpg,50,1392.8,659.4,1503.8,763.4000000000001,1,-1,urchin,1
22,Produce_06120.jpg,51,1390.6,663.8,1501.6,767.8,1,-1,urchin,1
22,Produce_06240.jpg,52,1388.4,668.2,1499.4,772.2,1,-1,urchin,1
22,Produce_06360.jpg,53,1386.2,672.6,1497.1999999999998,776.6,1,-1,urchin,1
22,Produce_06480.jpg,54,1384,677,1495,781,1,-1,urchin,1
22,Produce_06600.jpg,55,1378,678,1489,782,1,-1,urchin,1
22,Produce_06720.jpg,56,1372,679,1483,783,1,-1,urchin,1
22,Produce_06840.jpg,57,1366,680,1477,784,1,-1,urchin,1
22,Produce_06960.jpg,58,1363.25,682,1474.25,787,1,-1,urchin,1
22,Produce_07080.jpg,59,1360.5,684,1471.5,790,1,-1,urchin,1
22,Produce_07200.jpg,60,1357.75,686,1468.75,793,1,-1,urchin,1
22,Produce_07320.jpg,61,1355,688,1466,796,1,-1,urchin,1
22,Produce_07440.jpg,62,1351,690,1462,798,1,-1,urchin,1
22,Produce_07560.jpg,63,1347,692,1458,800,1,-1,urchin,1
22,Produce_07680.jpg,64,1343,694,1454,802,1,-1,urchin,1
22,Produce_07800.jpg,65,1341,694.6666666666667,1452,802.6666666666667,1,-1,urchin,1
22,Produce_07920.jpg,66,1339,695.3333333333334,1450,803.3333333333334,1,-1,urchin,1
22,Produce_08040.jpg,67,1337,696,1448,804,1,-1,urchin,1
22,Produce_08160.jpg,68,1335.6666666666667,696.5,1446.6666666666667,804.5,1,-1,urchin,1
22,Produce_08280.jpg,69,1334.3333333333335,697,1445.3333333333335,805.0000000000001,1,-1,urchin,1
22,Produce_08400.jpg,70,1333,697.5,1444,805.5,1,-1,urchin,1
22,Produce_08520.jpg,71,1331.6666666666667,698,1442.6666666666667,806,1,-1,urchin,1
22,Produce_08640.jpg,72,1330.3333333333333,698.5,1441.3333333333333,806.5,1,-1,urchin,1
